group_code,site_code,marine_site_name,marine_sort_order,latitude,longitude,marine_common_season,marine_season_code,marine_common_year,season_sequence,season_name,target_assemblage,method_code,species_code,size_sort_order,size_bin,total,mpa_designation,mpa_region,georegion,bioregion,state_province,island,last_updated
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,7,60,26,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,8,70,23,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,9,80,24,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,10,90,31,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,11,100,18,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,12,110,18,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,13,120,6,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,83,FA01,2001,3,Fall,sea_star,IP,PISOCH,14,130,3,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,3,20,8,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,4,30,2,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,5,40,12,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,6,50,32,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,7,60,28,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,8,70,40,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,9,80,44,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,10,90,49,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,11,100,42,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,12,110,13,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,13,120,4,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,14,130,5,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,85,SP02,2002,1,Spring,sea_star,IP,PISOCH,17,160,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,2,10,2,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,3,20,7,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,4,30,10,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,5,40,18,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,6,50,23,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,7,60,32,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,8,70,55,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,9,80,55,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,10,90,42,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,11,100,51,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,12,110,17,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,13,120,11,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,14,130,6,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,15,140,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,16,150,3,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,17,160,2,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,87,FA02,2002,3,Fall,sea_star,IP,PISOCH,18,170,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,3,20,2,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,4,30,6,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,5,40,15,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,6,50,16,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,7,60,19,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,8,70,38,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,9,80,41,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,10,90,23,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,11,100,31,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,12,110,14,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,13,120,9,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,89,SP03,2003,1,Spring,sea_star,IP,PISOCH,14,130,2,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,3,20,7,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,4,30,15,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,5,40,20,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,6,50,24,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,7,60,29,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,8,70,43,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,9,80,46,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,10,90,31,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,11,100,29,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,12,110,24,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,13,120,6,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,14,130,6,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,91,FA03,2003,3,Fall,sea_star,IP,PISOCH,15,140,3,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,2,10,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,3,20,7,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,4,30,12,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,5,40,17,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,6,50,27,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,7,60,36,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,8,70,42,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,9,80,43,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,10,90,43,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,11,100,29,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,12,110,19,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,13,120,8,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,93,SP04,2004,1,Spring,sea_star,IP,PISOCH,14,130,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,3,20,3,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,4,30,8,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,5,40,19,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,6,50,41,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,7,60,53,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,8,70,67,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,9,80,90,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,10,90,66,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,11,100,49,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,12,110,20,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,13,120,7,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,14,130,3,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,95,FA04,2004,3,Fall,sea_star,IP,PISOCH,16,150,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,2,10,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,3,20,3,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,4,30,10,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,5,40,22,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,6,50,30,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,7,60,46,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,8,70,70,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,9,80,78,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,10,90,46,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,11,100,29,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,12,110,9,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,97,SP05,2005,1,Spring,sea_star,IP,PISOCH,13,120,2,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,2,10,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,4,30,6,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,5,40,26,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,6,50,36,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,7,60,35,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,8,70,36,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,9,80,55,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,10,90,46,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,11,100,32,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,12,110,22,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,13,120,10,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,14,130,3,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,15,140,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,16,150,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,17,160,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,99,FA05,2005,3,Fall,sea_star,IP,PISOCH,19,180,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,3,20,1,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,4,30,11,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,5,40,16,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,6,50,41,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,7,60,43,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,8,70,44,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,9,80,48,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,10,90,33,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,11,100,19,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,12,110,10,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
UCSC,GPT,Government Point,6400,34.44334030,-120.45655,101,SP06,2006,1,Spring,sea_star,IP,PISOCH,13,120,5,SMR,South Coast,CA South,San Francisco to Government Point,California,Mainland,2019-04-05 20:07:59
